3.301950000000000000e+05,1.410000000000000000e+02,7.100000000000000000e+01,1.400000000000000000e+01,0.000000000000000000e+00,1.160000000000000000e+03,8.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.500000000000000000e+00
3.194440000000000000e+05,1.868100000000000000e+04,3.800000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,1.421000000000000000e+03,1.420000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00
3.085690000000000000e+05,3.621000000000000000e+03,1.400000000000000000e+02,1.050000000000000000e+01,3.000000000000000000e+00,2.391000000000000000e+03,1.740000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00
3.023440000000000000e+05,1.924600000000000000e+04,3.900000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+00,3.562000000000000000e+03,3.280000000000000000e+02,8.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
3.021740000000000000e+05,5.826000000000000000e+03,7.200000000000000000e+01,1.250000000000000000e+01,0.000000000000000000e+00,2.835000000000000000e+03,1.900000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01
2.971150000000000000e+05,1.515710000000000000e+05,3.000000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+00,7.222000000000000000e+03,9.810000000000000000e+02,5.000000000000000000e+00,3.000000000000000000e+00,1.300000000000000000e+01
2.940490000000000000e+05,9.573000000000000000e+03,1.065000000000000000e+02,1.200000000000000000e+01,2.000000000000000000e+00,1.583700000000000000e+04,3.070000000000000000e+02,1.100000000000000000e+01,3.000000000000000000e+00,1.400000000000000000e+01
2.915710000000000000e+05,2.784700000000000000e+04,1.260000000000000000e+02,1.000000000000000000e+01,7.000000000000000000e+00,2.636000000000000000e+03,5.480000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
2.831200000000000000e+05,5.793000000000000000e+03,3.750000000000000000e+01,7.500000000000000000e+00,0.000000000000000000e+00,4.394000000000000000e+03,1.280000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00
2.793470000000000000e+05,8.221000000000000000e+03,3.750000000000000000e+01,7.500000000000000000e+00,0.000000000000000000e+00,2.341000000000000000e+03,1.560000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00
2.687840000000000000e+05,4.846000000000000000e+03,7.850000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00,9.750000000000000000e+02,8.700000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00
2.660540000000000000e+05,1.037700000000000000e+04,5.450000000000000000e+01,8.500000000000000000e+00,3.000000000000000000e+00,4.655000000000000000e+03,2.890000000000000000e+02,1.000000000000000000e+01,6.000000000000000000e+00,4.000000000000000000e+00
2.607950000000000000e+05,2.907000000000000000e+03,8.000000000000000000e+01,1.900000000000000000e+01,1.000000000000000000e+00,1.904000000000000000e+03,2.930000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,4.500000000000000000e+00
2.606130000000000000e+05,1.758600000000000000e+04,7.250000000000000000e+01,6.000000000000000000e+00,2.000000000000000000e+00,2.740000000000000000e+03,3.850000000000000000e+02,3.000000000000000000e+00,3.000000000000000000e+00,1.400000000000000000e+01
2.546110000000000000e+05,6.260000000000000000e+03,3.500000000000000000e+01,3.000000000000000000e+00,4.000000000000000000e+00,2.850000000000000000e+03,4.310000000000000000e+02,3.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00
2.532000000000000000e+05,7.582000000000000000e+03,3.300000000000000000e+01,7.500000000000000000e+00,2.000000000000000000e+00,1.784000000000000000e+03,1.610000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00
2.515350000000000000e+05,6.613000000000000000e+03,3.300000000000000000e+01,1.150000000000000000e+01,1.000000000000000000e+00,2.231000000000000000e+03,7.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00
2.438080000000000000e+05,4.486300000000000000e+04,4.400000000000000000e+01,8.000000000000000000e+00,1.000000000000000000e+00,2.168000000000000000e+03,3.080000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00
2.421080000000000000e+05,1.320000000000000000e+02,6.850000000000000000e+01,1.250000000000000000e+01,0.000000000000000000e+00,2.970000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00
2.342860000000000000e+05,2.186400000000000000e+04,3.300000000000000000e+01,3.000000000000000000e+00,6.000000000000000000e+00,2.054000000000000000e+03,3.440000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01
2.334950000000000000e+05,2.090700000000000000e+04,3.500000000000000000e+01,7.000000000000000000e+00,1.000000000000000000e+00,2.147000000000000000e+03,2.700000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01
2.324160000000000000e+05,2.679900000000000000e+04,7.150000000000000000e+01,1.650000000000000000e+01,1.000000000000000000e+00,9.480000000000000000e+02,9.310000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00
2.285910000000000000e+05,7.930000000000000000e+02,4.700000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+00,8.670000000000000000e+02,1.250000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00
2.268470000000000000e+05,6.500000000000000000e+01,7.350000000000000000e+01,1.100000000000000000e+01,0.000000000000000000e+00,1.155000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.500000000000000000e+00
2.242170000000000000e+05,1.790200000000000000e+04,5.150000000000000000e+01,7.000000000000000000e+00,3.000000000000000000e+00,6.410000000000000000e+02,4.850000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00
2.235900000000000000e+05,6.933000000000000000e+03,9.600000000000000000e+01,1.550000000000000000e+01,8.000000000000000000e+00,2.128600000000000000e+04,1.730000000000000000e+02,5.000000000000000000e+00,2.000000000000000000e+00,2.500000000000000000e+01
2.228430000000000000e+05,1.095000000000000000e+04,3.300000000000000000e+01,3.500000000000000000e+00,2.000000000000000000e+00,2.900000000000000000e+03,1.920000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01
2.210920000000000000e+05,4.842000000000000000e+03,8.400000000000000000e+01,1.700000000000000000e+01,5.000000000000000000e+00,2.119000000000000000e+03,1.230000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00
2.170110000000000000e+05,1.668800000000000000e+04,3.200000000000000000e+01,2.000000000000000000e+00,7.000000000000000000e+00,1.858000000000000000e+03,1.980000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00
2.114510000000000000e+05,5.700000000000000000e+01,6.950000000000000000e+01,1.300000000000000000e+01,0.000000000000000000e+00,6.220000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00
2.095820000000000000e+05,5.600000000000000000e+01,6.950000000000000000e+01,1.300000000000000000e+01,0.000000000000000000e+00,1.291000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.500000000000000000e+00
2.077440000000000000e+05,3.097000000000000000e+03,7.050000000000000000e+01,1.300000000000000000e+01,4.000000000000000000e+00,2.545000000000000000e+03,1.110000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.500000000000000000e+00
2.069270000000000000e+05,8.257000000000000000e+03,3.900000000000000000e+01,5.500000000000000000e+00,8.000000000000000000e+00,1.503000000000000000e+03,1.560000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00
2.059640000000000000e+05,7.131000000000000000e+03,4.300000000000000000e+01,7.500000000000000000e+00,0.000000000000000000e+00,2.524000000000000000e+03,9.200000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01
2.058340000000000000e+05,1.136900000000000000e+04,4.500000000000000000e+01,5.000000000000000000e+00,1.600000000000000000e+01,2.960000000000000000e+03,3.030000000000000000e+02,6.000000000000000000e+00,4.000000000000000000e+00,9.000000000000000000e+00
2.024120000000000000e+05,1.960200000000000000e+04,6.400000000000000000e+01,4.000000000000000000e+00,1.000000000000000000e+00,2.470000000000000000e+03,2.970000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
2.023980000000000000e+05,5.675000000000000000e+03,1.515000000000000000e+02,3.300000000000000000e+01,2.000000000000000000e+00,1.123800000000000000e+04,1.650000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00
2.013650000000000000e+05,5.215000000000000000e+03,4.100000000000000000e+01,6.500000000000000000e+00,1.000000000000000000e+00,2.396000000000000000e+03,1.440000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00
1.931610000000000000e+05,1.806900000000000000e+04,5.750000000000000000e+01,6.500000000000000000e+00,7.000000000000000000e+00,3.262000000000000000e+03,3.170000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+01
1.922530000000000000e+05,5.281000000000000000e+03,4.800000000000000000e+01,8.500000000000000000e+00,1.000000000000000000e+00,2.568000000000000000e+03,1.360000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00
1.908580000000000000e+05,3.652400000000000000e+04,8.800000000000000000e+01,1.050000000000000000e+01,1.000000000000000000e+00,1.461000000000000000e+03,5.510000000000000000e+02,3.000000000000000000e+00,3.000000000000000000e+00,2.300000000000000000e+01
1.899840000000000000e+05,5.500000000000000000e+01,3.300000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,9.410000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.874810000000000000e+05,3.172000000000000000e+03,6.100000000000000000e+01,3.000000000000000000e+00,8.000000000000000000e+00,9.970000000000000000e+02,2.230000000000000000e+02,3.000000000000000000e+00,2.000000000000000000e+00,4.500000000000000000e+00
1.828240000000000000e+05,1.505200000000000000e+04,5.050000000000000000e+01,7.000000000000000000e+00,2.000000000000000000e+00,2.989000000000000000e+03,2.840000000000000000e+02,5.000000000000000000e+00,3.000000000000000000e+00,1.300000000000000000e+01
1.790220000000000000e+05,4.625000000000000000e+03,7.450000000000000000e+01,1.200000000000000000e+01,2.000000000000000000e+00,1.504000000000000000e+03,5.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01
1.759320000000000000e+05,4.056000000000000000e+03,1.005000000000000000e+02,1.800000000000000000e+01,3.000000000000000000e+00,7.650000000000000000e+02,1.280000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00
1.738970000000000000e+05,2.939800000000000000e+04,5.350000000000000000e+01,1.050000000000000000e+01,1.000000000000000000e+00,2.293000000000000000e+03,5.410000000000000000e+02,7.000000000000000000e+00,5.000000000000000000e+00,9.000000000000000000e+00
1.685700000000000000e+05,3.444500000000000000e+04,6.300000000000000000e+01,7.000000000000000000e+00,1.000000000000000000e+00,1.586000000000000000e+03,6.630000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00
1.656860000000000000e+05,5.625800000000000000e+04,3.200000000000000000e+01,8.000000000000000000e+00,5.000000000000000000e+01,1.245000000000000000e+03,3.520000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00
1.649530000000000000e+05,2.403000000000000000e+03,6.600000000000000000e+01,1.250000000000000000e+01,2.000000000000000000e+00,1.568000000000000000e+03,2.320000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.500000000000000000e+00
1.646760000000000000e+05,1.459600000000000000e+04,3.850000000000000000e+01,4.500000000000000000e+00,1.000000000000000000e+00,7.830000000000000000e+02,1.510000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00
1.587270000000000000e+05,1.112500000000000000e+04,5.850000000000000000e+01,9.500000000000000000e+00,0.000000000000000000e+00,1.860000000000000000e+03,1.080000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
1.552200000000000000e+05,7.294000000000000000e+03,3.400000000000000000e+01,1.200000000000000000e+01,1.000000000000000000e+00,2.273000000000000000e+03,1.340000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00
1.529270000000000000e+05,3.518700000000000000e+04,6.200000000000000000e+01,4.500000000000000000e+00,0.000000000000000000e+00,2.312000000000000000e+03,4.850000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.950000000000000000e+01
1.518330000000000000e+05,8.997400000000000000e+04,4.300000000000000000e+01,6.000000000000000000e+00,5.000000000000000000e+00,1.372000000000000000e+03,3.180000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,2.700000000000000000e+01
1.462700000000000000e+05,2.215300000000000000e+04,9.300000000000000000e+01,7.000000000000000000e+00,0.000000000000000000e+00,1.273000000000000000e+03,1.360000000000000000e+02,1.400000000000000000e+01,8.000000000000000000e+00,6.000000000000000000e+00
1.444700000000000000e+05,8.146000000000000000e+03,4.350000000000000000e+01,6.500000000000000000e+00,1.000000000000000000e+01,2.534000000000000000e+03,1.460000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00
1.443340000000000000e+05,1.825000000000000000e+04,5.300000000000000000e+01,4.500000000000000000e+00,2.000000000000000000e+00,7.900000000000000000e+02,1.750000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000000e+01
1.419000000000000000e+05,9.185000000000000000e+03,4.350000000000000000e+01,6.000000000000000000e+00,0.000000000000000000e+00,3.350000000000000000e+03,1.880000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000000e+01
1.406680000000000000e+05,6.869000000000000000e+03,3.550000000000000000e+01,9.500000000000000000e+00,0.000000000000000000e+00,1.653000000000000000e+03,1.710000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00
1.390970000000000000e+05,2.353600000000000000e+04,7.700000000000000000e+01,8.500000000000000000e+00,4.000000000000000000e+00,1.451000000000000000e+03,4.030000000000000000e+02,7.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00
1.389200000000000000e+05,2.005100000000000000e+04,4.350000000000000000e+01,9.000000000000000000e+00,5.000000000000000000e+00,1.742000000000000000e+03,2.460000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00
1.380770000000000000e+05,1.426400000000000000e+04,4.350000000000000000e+01,9.000000000000000000e+00,4.000000000000000000e+00,1.735000000000000000e+03,1.640000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00,1.600000000000000000e+01
1.365150000000000000e+05,6.672000000000000000e+03,6.100000000000000000e+01,1.500000000000000000e+01,2.000000000000000000e+00,3.227000000000000000e+03,1.710000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00,1.900000000000000000e+01
1.336080000000000000e+05,6.734000000000000000e+03,6.100000000000000000e+01,1.500000000000000000e+01,1.000000000000000000e+00,1.557000000000000000e+03,1.500000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01
1.329780000000000000e+05,6.650200000000000000e+04,1.100000000000000000e+02,9.500000000000000000e+00,3.000000000000000000e+00,1.030000000000000000e+03,2.750000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
1.324730000000000000e+05,1.876200000000000000e+04,6.300000000000000000e+01,8.000000000000000000e+00,0.000000000000000000e+00,2.442000000000000000e+03,2.990000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.307180000000000000e+05,2.963000000000000000e+03,7.450000000000000000e+01,3.450000000000000000e+01,0.000000000000000000e+00,1.640000000000000000e+03,6.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.305470000000000000e+05,6.460000000000000000e+03,4.900000000000000000e+01,1.200000000000000000e+01,4.000000000000000000e+00,5.410000000000000000e+02,8.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00
1.303170000000000000e+05,1.331500000000000000e+04,1.090000000000000000e+02,5.000000000000000000e+00,1.300000000000000000e+01,1.800000000000000000e+03,1.550000000000000000e+02,3.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00
1.289300000000000000e+05,6.726000000000000000e+03,4.000000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,1.363000000000000000e+03,1.860000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00
